Student ID,Payment Date
SID65358,April 19
SID65359,April 28
SID6536,April 17
SID65360,April 16
SID65361,April 13
SID65362,April 7
SID65363,April 2
SID65364,April 14
SID65365,April 15
SID65366,April 15
SID65367,April 22
SID65368,April 6
SID65369,April 22
SID6537,April 1
SID65370,April 15
SID65371,April 22
SID65372,April 4
SID65373,April 21
SID65374,April 25
SID65375,April 17
SID65376,April 10
SID65377,April 12
SID65378,April 13
SID65379,April 27
SID6538,April 23
SID65380,April 17
SID65381,April 24
SID65382,April 16
SID65383,April 20
SID65384,April 9
SID65385,April 17
SID65386,April 1
SID65387,April 16
SID65388,April 20
SID65389,April 10
SID6539,April 18
SID65390,April 24
SID65391,April 7
SID65392,April 22
SID65393,April 24
SID65394,April 6
SID65395,April 24
SID65396,April 8
SID65397,April 13
SID65398,April 8
SID65399,April 9
SID6540,April 2
SID65400,April 9
SID65401,April 5
SID65402,April 8
SID65403,April 2
SID65404,April 6
SID65405,April 15
SID65406,April 17
SID65407,April 27
SID65408,April 4
SID65409,April 17
SID6541,April 26
SID65410,April 28
SID65411,April 7
SID65412,April 19
SID65413,April 23
SID65414,April 5
SID65415,April 13
SID65416,April 17
SID65417,April 17
SID65418,April 12
SID65419,April 17
SID6542,April 5
SID65420,April 20
SID65421,April 17
SID65422,April 23
SID65423,April 8
SID65424,April 20
SID65425,April 13
SID65426,April 18
SID65427,April 6
SID65428,April 17
SID65429,April 12
SID6543,April 8
SID65430,April 27
SID65431,April 18
SID65432,April 2
SID65433,April 20
SID65434,April 19
SID65435,April 7
SID65436,April 9
SID65437,April 16
SID65438,April 23
SID65439,April 14
SID6544,April 26
SID65440,April 1
SID65441,April 25
SID65442,April 21
SID65443,April 27
SID65444,April 12
SID65445,April 7
SID65446,April 8
SID65447,April 22
SID65448,April 9
SID65449,April 2
SID6545,April 8
SID65450,April 23
SID65451,April 25
SID65452,April 27
SID65453,April 12
SID65454,April 13
SID65455,April 10
SID65456,April 9
SID65457,April 11
SID65458,April 19
SID65459,April 16
SID6546,April 13
SID65460,April 11
SID65461,April 27
SID65462,April 18
SID65463,April 7
SID65464,April 5
SID65465,April 11
SID65466,April 9
SID65467,April 14
SID65468,April 17
SID65469,April 22
SID6547,April 5
SID65470,April 2
SID65471,April 26
SID65472,April 12
SID65473,April 23
SID65474,April 12
SID65475,April 11
SID65476,April 24
SID65477,April 9
SID65478,April 25
SID65479,April 7
SID6548,April 2
SID65480,April 5
SID65481,April 7
SID65482,April 28
SID65483,April 10
SID65484,April 10
SID65485,April 28
SID65486,April 6
SID65487,April 22
SID65488,April 19
SID65489,April 3
SID6549,April 2
SID65490,April 25
SID65491,April 6
SID65492,April 24
SID65493,April 11
SID65494,April 11
SID65495,April 17
SID65496,April 26
SID65497,April 5
SID65498,April 24
SID65499,April 27
SID6550,April 2
SID65500,April 15
SID65501,April 7
SID65502,April 4
SID65503,April 6
SID65504,April 22
SID65505,April 4
SID65506,April 5
SID65507,April 11
SID65508,April 24
SID65509,April 26
SID6551,April 27
SID65510,April 1
SID65511,April 7
SID65512,April 28
SID65513,April 23
SID65514,April 4
SID65515,April 8
SID65516,April 8
SID65517,April 2
SID65518,April 28
SID65519,April 6
SID6552,April 22
SID65520,April 28
SID65521,April 23
SID65522,April 13
SID65523,April 1
SID65524,April 16
SID65525,April 5
SID65526,April 16
SID65527,April 8
SID65528,April 12
SID65529,April 21
SID6553,April 14
SID65530,April 5
SID65531,April 26
SID65532,April 20
SID65533,April 9
SID65534,April 1
SID65535,April 1
SID65536,April 5
SID65537,April 17
SID65538,April 25
SID65539,April 13
SID6554,April 4
SID65540,April 22
SID65541,April 1
SID65542,April 15
SID65543,April 7
SID65544,April 10
SID65545,April 5
SID65546,April 21
SID65547,April 23
SID65548,April 4
SID65549,April 7
SID6555,April 1
SID65550,April 22
SID65551,April 24
SID65552,April 10
SID65553,April 3
SID65554,April 21
SID65555,April 1
SID65556,April 16
SID65557,April 28
SID65558,April 23
SID65559,April 1
SID6556,April 6
SID65560,April 3
SID65561,April 19
SID65562,April 9
SID65563,April 10
SID65564,April 22
SID65565,April 3
SID65566,April 25
SID65567,April 23
SID65568,April 20
SID65569,April 19
SID6557,April 13
SID65570,April 11
SID65571,April 15
SID65572,April 28
SID65573,April 4
SID65574,April 17
SID65575,April 7
SID65576,April 16
SID65577,April 1
SID65578,April 12
SID65579,April 12
SID6558,April 7
SID65580,April 11
SID65581,April 6
SID65582,April 10
SID65583,April 24
SID65584,April 15
SID65585,April 9
SID65586,April 6
SID65587,April 21
SID65588,April 26
SID65589,April 11
SID6559,April 26
SID65590,April 1
SID65591,April 4
SID65592,April 8
SID65593,April 25
SID65594,April 1
SID65595,April 1
SID65596,April 15
SID65597,April 18
SID65598,April 22
SID65599,April 6
SID6560,April 3
SID65600,April 15
SID65601,April 27
SID65602,April 7
SID65603,April 15
SID65604,April 25
SID65605,April 14
SID65606,April 12
SID65607,April 16
SID65608,April 7
SID65609,April 11
SID6561,April 3
SID65610,April 24
SID65611,April 24
SID65612,April 6
SID65613,April 10
SID65614,April 11
SID65615,April 3
SID65616,April 3
SID65617,April 28
SID65618,April 16
SID65619,April 12
SID6562,April 9
SID65620,April 15
SID65621,April 20
SID65622,April 15
SID65623,April 12
SID65624,April 1
SID65625,April 4
SID65626,April 5
SID65627,April 8
SID65628,April 9
SID65629,April 1
SID6563,April 20
SID65630,April 18
SID65631,April 25
SID65632,April 6
SID65633,April 27
SID65634,April 14
SID65635,April 17
SID65636,April 23
SID65637,April 9
SID65638,April 6
SID65639,April 4
SID6564,April 13
SID65640,April 11
SID65641,April 14
SID65642,April 3
SID65643,April 24
SID65644,April 3
SID65645,April 25
SID65646,April 18
SID65647,April 3
SID65648,April 13
SID65649,April 23
SID6565,April 19
SID65650,April 18
SID65651,April 21
SID65652,April 12
SID65653,April 3
SID65654,April 15
SID65655,April 13
SID65656,April 6
SID65657,April 28
SID65658,April 3
SID65659,April 14
SID6566,April 3
SID65660,April 9
SID65661,April 17
SID65662,April 14
SID65663,April 19
SID65664,April 24
SID65665,April 21
SID65666,April 20
SID65667,April 20
SID65668,April 12
SID65669,April 3
SID6567,April 7
SID65670,April 12
SID65671,April 15
SID65672,April 19
SID65673,April 25
SID65674,April 18
SID65675,April 24
SID65676,April 20
SID65677,April 26
SID65678,April 21
SID65679,April 25
SID6568,April 4
SID65680,April 10
SID65681,April 17
SID65682,April 15
SID65683,April 1
SID65684,April 6
SID65685,April 28
SID65686,April 25
SID65687,April 17
SID65688,April 23
SID65689,April 14
SID6569,April 1
SID65690,April 6
SID65691,April 16
SID65692,April 15
SID65693,April 24
SID65694,April 22
SID65695,April 14
SID65696,April 22
SID65697,April 2
SID65698,April 15
SID65699,April 10
SID6570,April 6
SID65700,April 24
SID65701,April 11
SID65702,April 13
SID65703,April 19
SID65704,April 12
SID65705,April 19
SID65706,April 12
SID65707,April 27
SID65708,April 11
SID65709,April 2
SID6571,April 5
SID65710,April 10
SID65711,April 27
SID65712,April 26
SID65713,April 22
SID65714,April 25
SID65715,April 3
SID65716,April 28
SID65717,April 23
SID65718,April 18
SID65719,April 25
SID6572,April 25
SID65720,April 2
SID65721,April 14
SID65722,April 23
SID65723,April 9
SID65724,April 26
SID65725,April 17
SID65726,April 19
SID65727,April 17
SID65728,April 24
SID65729,April 21
SID6573,April 21
SID65730,April 20
SID65731,April 18
SID65732,April 28
SID65733,April 7
SID65734,April 24
SID65735,April 4
SID65736,April 19
SID65737,April 22
SID65738,April 18
SID65739,April 9
SID6574,April 2
SID65740,April 24
SID65741,April 28
SID65742,April 6
SID65743,April 25
SID65744,April 16
SID65745,April 2
SID65746,April 7
SID65747,April 5
SID65748,April 3
SID65749,April 17
SID6575,April 18
SID65750,April 5
SID65751,April 2
SID65752,April 6
SID65753,April 22
SID65754,April 17
SID65755,April 8
SID65756,April 14
SID65757,April 18
SID65758,April 4
SID65759,April 12
SID6576,April 26
SID65760,April 18
SID65761,April 13
SID65762,April 5
SID65763,April 24
SID65764,April 2
SID65765,April 27
SID65766,April 23
SID65767,April 2
SID65768,April 14
SID65769,April 18
SID6577,April 2
SID65770,April 4
SID65771,April 10
SID65772,April 10
SID65773,April 13
SID65774,April 8
SID65775,April 17
SID65776,April 15
SID65777,April 1
SID65778,April 1
SID65779,April 10
SID6578,April 6
SID65780,April 18
SID65781,April 10
SID65782,April 1
SID65783,April 10
SID65784,April 8
SID65785,April 21
SID65786,April 10
SID65787,April 18
SID65788,April 8
SID65789,April 19
SID6579,April 18
SID65790,April 1
SID65791,April 10
SID65792,April 24
SID65793,April 3
SID65794,April 13
SID65795,April 14
SID65796,April 7
SID65797,April 8
SID65798,April 23
SID65799,April 21
SID6580,April 6
SID65800,April 8
SID65801,April 1
SID65802,April 11
SID65803,April 12
SID65804,April 2
SID65805,April 14
SID65806,April 17
SID65807,April 16
SID65808,April 25
SID65809,April 20
SID6581,April 16
SID65810,April 4
SID65811,April 19
SID65812,April 22
SID65813,April 18
SID65814,April 10
SID65815,April 21
SID65816,April 22
SID65817,April 15
SID65818,April 6
SID65819,April 6
SID6582,April 11
SID65820,April 16
SID65821,April 21
SID65822,April 24
SID65823,April 18
SID65824,April 13
SID65825,April 2
SID65826,April 22
SID65827,April 6
SID65828,April 15
SID65829,April 15
SID6583,April 8
SID65830,April 18
SID65831,April 13
SID65832,April 7
SID65833,April 11
SID65834,April 13
SID65835,April 21
SID65836,April 3
SID65837,April 23
SID65838,April 21
SID65839,April 19
SID6584,April 5
SID65840,April 18
SID65841,April 5
SID65842,April 10
SID65843,April 15
SID65844,April 10
SID65845,April 18
SID65846,April 3
SID65847,April 7
SID65848,April 14
SID65849,April 13
SID6585,April 28
SID65850,April 21
SID65851,April 7
SID65852,April 16
SID65853,April 16
SID65854,April 13
SID65855,April 28
SID65856,April 15
SID65857,April 20
SID65858,April 21
SID65859,April 16
SID6586,April 7
SID65860,April 7
SID65861,April 14
SID65862,April 19
SID65863,April 17
SID65864,April 9
SID65865,April 17
SID65866,April 13
SID65867,April 9
SID65868,April 4
SID65869,April 18
SID6587,April 6
SID65870,April 26
SID65871,April 7
SID65872,April 22
SID65873,April 13
SID65874,April 24
SID65875,April 3
SID65876,April 19
SID65877,April 27
SID65878,April 2
SID65879,April 22
SID6588,April 9
SID65880,April 13
SID65881,April 20
SID65882,April 21
SID65883,April 17
SID65884,April 9
SID65885,April 24
SID65886,April 12
SID65887,April 16
SID65888,April 16
SID65889,April 25
SID6589,April 12
SID65890,April 12
SID65891,April 15
SID65892,April 4
SID65893,April 18
SID65894,April 3
SID65895,April 8
SID65896,April 5
SID65897,April 9
SID65898,April 24
SID65899,April 22
SID6590,April 7
SID65900,April 26
SID65901,April 9
SID65902,April 26
SID65903,April 23
SID65904,April 2
SID65905,April 3
SID65906,April 5
SID65907,April 10
SID65908,April 4
SID65909,April 13
SID6591,April 18
SID65910,April 7
SID65911,April 6
SID65912,April 14
SID65913,April 21
SID65914,April 10
SID65915,April 11
SID65916,April 19
SID65917,April 8
SID65918,April 10
SID65919,April 19
SID6592,April 8
SID65920,April 5
SID65921,April 26
SID65922,April 28
SID65923,April 5
SID65924,April 22
SID65925,April 10
SID65926,April 4
SID65927,April 23
SID65928,April 21
SID65929,April 26
SID6593,April 13
SID65930,April 3
SID65931,April 2
SID65932,April 1
SID65933,April 24
SID65934,April 20
SID65935,April 14
SID65936,April 25
SID65937,April 8
SID65938,April 12
SID65939,April 2
SID6594,April 27
SID65940,April 5
SID65941,April 2
SID65942,April 9
SID65943,April 22
SID65944,April 22
SID65945,April 22
SID65946,April 11
SID65947,April 24
SID65948,April 4
SID65949,April 22
SID6595,April 11
SID65950,April 1
SID65951,April 25
SID65952,April 17
SID65953,April 14
SID65954,April 1
SID65955,April 26
SID65956,April 2
SID65957,April 2
SID65958,April 28
SID65959,April 12
SID6596,April 12
SID65960,April 11
SID65961,April 8
SID65962,April 15
SID65963,April 9
SID65964,April 14
SID65965,April 6
SID65966,April 11
SID65967,April 25
SID65968,April 20
SID65969,April 18
SID6597,April 2
SID65970,April 21
SID65971,April 2
SID65972,April 28
SID65973,April 19
SID65974,April 11
SID65975,April 21
SID65976,April 23
SID65977,April 25
SID65978,April 22
SID65979,April 10
SID6598,April 7
SID65980,April 15
SID65981,April 24
SID65982,April 16
SID65983,April 10
SID65984,April 23
SID65985,April 13
SID65986,April 8
SID65987,April 16
SID65988,April 26
SID65989,April 14
SID6599,April 19
SID65990,April 21
SID65991,April 13
SID65992,April 22
SID65993,April 20
SID65994,April 10
SID65995,April 1
SID65996,April 15
SID65997,April 1
SID65998,April 1
SID65999,April 15
SID6600,April 27
SID66000,April 4
SID66001,April 25
SID66002,April 12
SID66003,April 14
SID66004,April 9
SID66005,April 26
SID66006,April 13
SID66007,April 24
SID66008,April 24
SID66009,April 27
SID6601,April 3
SID66010,April 15
SID66011,April 19
SID66012,April 27
SID66013,April 2
SID66014,April 17
SID66015,April 21
SID66016,April 12
SID66017,April 8
SID66018,April 25
SID66019,April 14
SID6602,April 2
SID66020,April 28
SID66021,April 7
SID66022,April 1
SID66023,April 6
SID66024,April 12
SID66025,April 27
SID66026,April 1
SID66027,April 28
SID66028,April 25
SID66029,April 13
SID6603,April 28
SID66030,April 22
SID66031,April 20
SID66032,April 2
SID66033,April 15
SID66034,April 23
SID66035,April 4
SID66036,April 10
SID66037,April 6
SID66038,April 1
SID66039,April 18
SID6604,April 16
SID66040,April 6
SID66041,April 16
SID66042,April 23
SID66043,April 20
SID66044,April 15
SID66045,April 28
SID66046,April 16
SID66047,April 12
SID66048,April 8
SID66049,April 16
SID6605,April 3
SID66050,April 8
SID66051,April 8
SID66052,April 6
SID66053,April 22
SID66054,April 28
SID66055,April 17
SID66056,April 9
SID66057,April 21
SID66058,April 15
SID66059,April 5
SID6606,April 25
SID66060,April 28
SID66061,April 13
SID66062,April 20
SID66063,April 9
SID66064,April 27
SID66065,April 3
SID66066,April 17
SID66067,April 17
SID66068,April 8
SID66069,April 19
SID6607,April 1
SID66070,April 15
SID66071,April 3
SID66072,April 3
SID66073,April 22
SID66074,April 19
SID66075,April 8
SID66076,April 4
SID66077,April 22
SID66078,April 18
SID66079,April 27
SID6608,April 5
SID66080,April 27
SID66081,April 7
SID66082,April 24
SID66083,April 7
SID66084,April 12
SID66085,April 22
SID66086,April 26
SID66087,April 5
SID66088,April 7
SID66089,April 14
SID6609,April 12
SID66090,April 22
SID66091,April 12
SID66092,April 13
SID66093,April 11
SID66094,April 15
SID66095,April 1
SID66096,April 7
SID66097,April 16
SID66098,April 23
SID66099,April 7
SID6610,April 1
SID66100,April 10
SID66101,April 21
SID66102,April 6
SID66103,April 7
SID66104,April 27
SID66105,April 15
SID66106,April 12
SID66107,April 4
SID66108,April 27
SID66109,April 24
SID6611,April 26
SID66110,April 2
SID66111,April 12
SID66112,April 4
SID66113,April 18
SID66114,April 12
SID66115,April 28
SID66116,April 16
SID66117,April 27
SID66118,April 4
SID66119,April 6
SID6612,April 27
SID66120,April 2
SID66121,April 25
SID66122,April 27
SID66123,April 4
SID66124,April 3
SID66125,April 6
SID66126,April 10
SID66127,April 2
SID66128,April 3
SID66129,April 20
SID6613,April 19
SID66130,April 7
SID66131,April 14
SID66132,April 14
SID66133,April 26
SID66134,April 2
SID66135,April 12
SID66136,April 8
SID66137,April 25
SID66138,April 1
SID66139,April 14
SID6614,April 2
SID66140,April 17
SID66141,April 8
SID66142,April 23
SID66143,April 9
SID66144,April 7
SID66145,April 24
SID66146,April 20
SID66147,April 6
SID66148,April 19
SID66149,April 16
SID6615,April 17
SID66150,April 23
SID66151,April 12
SID66152,April 5
SID66153,April 7
SID66154,April 5
SID66155,April 23
SID66156,April 22
SID66157,April 18
SID66158,April 5
SID66159,April 3
SID6616,April 18
SID66160,April 8
SID66161,April 28
SID66162,April 28
SID66163,April 28
SID66164,April 7
SID66165,April 5
SID66166,April 12
SID66167,April 7
SID66168,April 7
SID66169,April 6
SID6617,April 2
SID66170,April 2
SID66171,April 2
SID66172,April 23
SID66173,April 27
SID66174,April 8
SID66175,April 23
SID66176,April 9
SID66177,April 15
SID66178,April 23
SID66179,April 5
SID6618,April 21
SID66180,April 20
SID66181,April 9
SID66182,April 1
SID66183,April 7
SID66184,April 17
SID66185,April 8
SID66186,April 20
SID66187,April 14
SID66188,April 7
SID66189,April 5
SID6619,April 16
SID66190,April 16
SID66191,April 11
SID66192,April 15
SID66193,April 4
SID66194,April 14
SID66195,April 26
SID66196,April 22
SID66197,April 18
SID66198,April 15
SID66199,April 18
SID6620,April 22
SID66200,April 6
SID66201,April 16
SID66202,April 21
SID66203,April 16
SID66204,April 26
SID66205,April 10
SID66206,April 24
SID66207,April 27
SID66208,April 23
SID66209,April 4
SID6621,April 23
SID66210,April 28
SID66211,April 26
SID66212,April 12
SID66213,April 7
SID66214,April 8
SID66215,April 3
SID66216,April 24
SID66217,April 2
SID66218,April 24
SID66219,April 1
SID6622,April 8
SID66220,April 16
SID66221,April 8
SID66222,April 7
SID66223,April 18
SID66224,April 17
SID66225,April 11
SID66226,April 26
SID66227,April 24
SID66228,April 7
SID66229,April 12
SID6623,April 4
SID66230,April 8
SID66231,April 15
SID66232,April 11
SID66233,April 21
SID66234,April 2
SID66235,April 17
SID66236,April 18
SID66237,April 23
SID66238,April 13
SID66239,April 11
SID6624,April 20
SID66240,April 21
SID66241,April 17
SID66242,April 7
SID66243,April 7
SID66244,April 23
SID66245,April 20
SID66246,April 9
SID66247,April 17
SID66248,April 7
SID66249,April 26
SID6625,April 14
SID66250,April 16
SID66251,April 26
SID66252,April 18
SID66253,April 11
SID66254,April 2
SID66255,April 6
SID66256,April 27
SID66257,April 20
SID66258,April 5
SID66259,April 7
SID6626,April 3
SID66260,April 14
SID66261,April 9
SID66262,April 27
SID66263,April 9
SID66264,April 3
SID66265,April 1
SID66266,April 3
SID66267,April 21
SID66268,April 20
SID66269,April 27
SID6627,April 11
SID66270,April 27
SID66271,April 18
